,avgcpu,labelsavgcpu,avgmem,labelsavgmem
267,0.58100307,0.5452118719190108,0.39631087,0.1353069150365708
268,0.5659505,0.6478613413435222,0.28795645,0.1850430454991709
269,0.49216032,0.6070471491386865,0.25521785,0.1580494491777195
270,0.5494542,0.5491135647678275,0.24974753,0.0696887258916221
271,0.6302759,0.5978743223192259,0.304811,0.084901723924132
272,0.6101894,0.5388694880401587,0.26961488,0.0820245157156382
273,0.4974926,0.5094657878940735,0.09937004,0.0649812337285369
274,0.50466573,0.585519579980872,0.13574989,0.1378036218932021
275,0.4589124,0.6576990505771029,0.113655955,0.1958491356408291
276,0.46855763,0.6362437268417994,0.123633616,0.1808475620031759
277,0.6098956,0.56545191628431,0.28659406,0.1592710010508695
278,0.61978763,0.6005964657639006,0.27769876,0.1249431030190684
279,0.5852444,0.6698434585506766,0.23519607,0.1817534713581343
280,0.59119475,0.6972128587489942,0.23217575,0.2209159071875452
281,0.59495974,0.6516228096624871,0.18487452,0.1969003604184278
282,0.63345426,0.627815511941657,0.1528784,0.1919260065419217
283,0.7449634,0.5928226705038423,0.2251172,0.1417165905579431
284,0.74165297,0.6715382042541572,0.20079377,0.4009217948064401
285,0.6664488,0.5914900579054813,0.17164662,0.5234959402055561
286,0.6902582,0.5149376990896873,0.16032457,0.4926492920296987
287,0.5761306,0.604499297887083,0.27668864,0.5506057736584977
288,0.5023037,0.6140660873701959,0.3131289,0.5460502206619857
289,0.441196,0.6071878605183961,0.27144724,0.4931850206247778
290,0.5864308,0.6598516550168537,0.36912423,0.4922236689843489
291,0.63034075,0.6596216994161309,0.4543236,0.4908411445957643
292,0.6171807,0.7173129320069583,0.3826418,0.2815487285880582
293,0.62977487,0.8110827872166299,0.34779656,0.3229345025042414
294,0.56788486,0.8590762845747019,0.28730148,0.3771014318183403
295,0.5874344,0.845418781433768,0.2442326,0.3826441974707175
296,0.6392877,0.8115720101866376,0.27287483,0.322953872265022
297,0.6550488,0.8077764710027789,0.3073895,0.3004944865048173
298,0.6635408,0.8620082043857556,0.34832492,0.3393727931061403
299,0.67073536,0.8203039778705753,0.3083186,0.3835106057742448
300,0.6992171,0.7774169919641393,0.31714278,0.2975668856054274
301,0.75662065,0.7682782663728706,0.35585153,0.2654166169759389
302,0.7642583,0.8032102092530172,0.38437504,0.2468495104046533
303,0.7961787,0.791890883376224,0.34863627,0.2455260503336873
304,0.7935345,0.783359824937934,0.31814307,0.2639797169923605
305,0.80923355,0.7615319721158925,0.29567528,0.2803238303290203
306,0.7935148,0.7714904507047639,0.27686787,0.3109203972816101
307,0.78376096,0.8116476979205204,0.28759557,0.4561945186234832
308,0.75872415,0.7591438200208805,0.30182973,0.4879234419134008
309,0.758371,0.7834000808405964,0.33736813,0.4488798783508421
310,0.77489275,0.7938540826020547,0.43148512,0.3382031871628834
311,0.77655506,0.8065210655176965,0.4645651,0.3092831990803235
312,0.78221,0.8733152102666503,0.45387614,0.3731252692468287
313,0.78161687,0.820184876778559,0.38709545,0.420350503039383
314,0.77188796,0.8929667672950422,0.35882527,0.5464230604724456
315,0.8045981,0.7398393196465153,0.38753378,0.406535306144808
316,0.78271896,0.7678465706338401,0.39860064,0.5507705314595825
317,0.7653277,0.7643002462714231,0.45862645,0.5007955638555663
318,0.77792585,0.7348226208814878,0.4165156,0.5583514229355004
319,0.7554268,0.7319549845025953,0.49907416,0.6034310928058453
320,0.74762344,0.7584200790695609,0.4735512,0.680846021490249
321,0.73161346,0.7211737384878251,0.50599676,0.6554854146921487
322,0.73011506,0.6978350041710991,0.5316246,0.621914701908048
323,0.7370211,0.6768492925367798,0.55353284,0.5871079146155065
324,0.70465463,0.7046722241580851,0.50762033,0.5916751251378405
325,0.69272166,0.7262058881589687,0.48225993,0.6208994464476452
326,0.69413763,0.7675655556522673,0.47697276,0.613639911093188
327,0.7143422,0.7937486166925102,0.5138252,0.6612035586260805
328,0.7165142,0.8100314413151276,0.5277623,0.6465655527993017
329,0.7157649,0.8323778265643783,0.5136936,0.6558132322414663
330,0.74122024,0.8549224684725508,0.5550708,0.684179859363756
331,0.7554143,0.8406377409357925,0.557783,0.6854121431763702
332,0.78661674,0.8502979972237682,0.58076954,0.678863846359393
333,0.8189947,0.8472734201796778,0.61716807,0.6655186136491484
334,0.8147339,0.8179857475752302,0.61654055,0.6598095469268044
335,0.81955504,0.8121794625780895,0.61506546,0.6332080900296657
336,0.8101547,0.7738105273377537,0.5958058,0.6450731024430758
337,0.7910737,0.775994537208624,0.5898743,0.664818250622349
338,0.7738679,0.745672519435859,0.5587813,0.5896657623293837
339,0.7510744,0.7585415427315852,0.57894355,0.5727567088542282
340,0.7521727,0.7724221963163042,0.6069124,0.6657685565442257
341,0.7312583,0.8245858779911123,0.5338184,0.7460214033315298
342,0.7409049,0.814425208670737,0.53855073,0.7465918067265838
343,0.7582497,0.7983319727895216,0.6362566,0.7262396612054358
344,0.7897018,0.8618805935862787,0.6966767,0.7295955024199654
345,0.7778694,0.8420676848357561,0.692758,0.7414670059971993
346,0.7687805,0.8343011723137871,0.67386204,0.7419095164571918
347,0.8158441,0.8401146085847807,0.69136065,0.7282744852651963
348,0.8111807,0.8654280730479923,0.70349455,0.7678190959882136
349,0.8117304,0.8551182290610221,0.70601773,0.7951101269751213
350,0.8136071,0.8438176927252489,0.691892,0.7695611215076705
351,0.8421231,0.8634534872935041,0.7493699,0.7548706003022065
352,0.8411118,0.8414894954674755,0.77146703,0.7577971968716248
353,0.8229879,0.8154393024007615,0.73420066,0.7577111706793374
354,0.83543646,0.85726812301611,0.72566473,0.7561195776861558
355,0.8243836,0.8559116209184879,0.728435,0.7685349743642034
356,0.81016755,0.8542700317450346,0.7288587,0.7710170437547386
357,0.8355439,0.8595152713544049,0.73171496,0.7890992223938831
358,0.8354148,0.8531306375510782,0.74255234,0.7917614109355551
359,0.8333047,0.8536399219209255,0.7415358,0.7693415498694813
360,0.83849806,0.841360518166622,0.76089096,0.7593240508070496
361,0.8335295,0.8457588913406388,0.7616696,0.7710978877977896
362,0.8309346,0.8449325958479662,0.7397911,0.7842660985769383
363,0.82402617,0.8687174084406518,0.73332024,0.7976129284034328
364,0.8307409,0.8802568055082557,0.7507424,0.785529133677437
365,0.8325403,0.882022332189584,0.7628545,0.7933529108403401
366,0.8440987,0.8657443269459629,0.7742034,0.7909981054750697
367,0.8493212,0.8594210913250665,0.7572114,0.7754071451873368
368,0.8526078,0.8676496033716393,0.76760286,0.7494718717603215
369,0.8462518,0.8557756761415404,0.7666506,0.7425513655941667
370,0.84306395,0.8610961480047145,0.7541456,0.7612706145677355
371,0.8464374,0.867725611911126,0.73009396,0.7668632260149142
372,0.8368393,0.8632470456620659,0.7252323,0.7749949318514431
373,0.841499,0.8669708606747338,0.74906754,0.7989961736129967
374,0.8457987,0.8527929746109361,0.75207,0.79622383118613
375,0.84326,0.8419706274911481,0.7587894,0.7876692827149077
376,0.8487121,0.8353947622843009,0.7869584,0.7985444807428088
377,0.84021014,0.8082924316922068,0.7808014,0.7856770127368673
378,0.83120036,0.824760510714683,0.7749318,0.8070957694962719
379,0.8285515,0.779724856523759,0.79204035,0.7571923877754263
380,0.8069399,0.7884427485812698,0.7772004,0.7474929192027027
381,0.8158318,0.7983577203520406,0.8053558,0.7538210847938394
382,0.7880193,0.7947788884555701,0.74989784,0.7325296166507163
383,0.79177344,0.7689587032619521,0.7524736,0.7352382752177782
384,0.7970832,0.7825242707140315,0.761135,0.7332672649636955
385,0.7962766,0.8096993423922708,0.7367439,0.7227221572043421
386,0.7788677,0.824204277984602,0.7435663,0.7530299633418456
387,0.78653526,0.8205921786106299,0.74426645,0.722671251578975
388,0.79851925,0.8184888484763452,0.7281499,0.6980839978140154
389,0.7982582,0.8248082603038137,0.7570106,0.7201011446620069
390,0.79611266,0.8026953386865369,0.7153081,0.7188809261946378
391,0.7979714,0.8063019313846985,0.69977653,0.7253033934159339
392,0.7947407,0.7842433192113379,0.7255527,0.722511997183799
393,0.7837487,0.789436385592973,0.723457,0.7147785231704651
394,0.77929085,0.7767837175168683,0.7283116,0.7102487728256626
395,0.76306206,0.7804378543064513,0.72003406,0.7547888316828852
396,0.77435625,0.7665956439862455,0.724154,0.742093294628758
397,0.7634748,0.7226260810292037,0.71591556,0.7335988472116637
398,0.7642786,0.7050139897221052,0.7712789,0.739559326343036
399,0.7574553,0.6440066075398191,0.7485145,0.7379280550671283
400,0.7326363,0.6685751553574019,0.7370568,0.7227593420953013
401,0.7144593,0.7192792811365766,0.74839956,0.7362197711347305
402,0.67907214,0.6783199891318158,0.7432073,0.7331454636426988
403,0.6973612,0.6536958956029034,0.74307,0.6854637448936032
404,0.7207225,0.6851801303323309,0.75590426,0.6858012546446708
405,0.6761662,0.6519166786490628,0.7288527,0.6828350361651485
406,0.66473055,0.6650226942904794,0.68466365,0.6820283081722147
407,0.6695682,0.6563598593786467,0.6882643,0.7034866260290671
408,0.62938875,0.7207643406598206,0.66526514,0.7278354796121254
409,0.6355815,0.7018462510491937,0.6713585,0.7165773887073472
410,0.6215565,0.7192664020367218,0.68222106,0.7724760314983885
411,0.6718923,0.6801197784701921,0.72144675,0.7622777764432507
412,0.6700368,0.6727851286377119,0.7035487,0.7187591550601469
413,0.6590018,0.7377788995951194,0.7654038,0.7429378494519261
414,0.66903186,0.6950417585711935,0.73424894,0.7872480222667275
415,0.6697659,0.6193197228332062,0.70251477,0.7600343371760161
416,0.6853523,0.6365693742653283,0.72410804,0.730533227253495
417,0.64598477,0.6723876153206981,0.7612559,0.7598959240830236
418,0.6189903,0.6285935945028011,0.7378484,0.7673570747650635
419,0.6290779,0.5993440067321006,0.73277146,0.76774750300895
420,0.6227551,0.6162803875020734,0.7439854,0.7291830283384835
421,0.5933613,0.5980513113586633,0.7459407,0.7169537886727246
422,0.5800989,0.6521949844092866,0.7497873,0.7148251817561642
423,0.61347955,0.6233092158057364,0.73014045,0.6948983419841168
424,0.6042317,0.6311298365982424,0.72339517,0.6951780298060157
425,0.63807815,0.6274907579302337,0.7133264,0.6945186165795723
426,0.6291676,0.6291270694000396,0.7037074,0.7293449124588496
427,0.634258,0.6538852742104039,0.7022185,0.7962950664945025
428,0.6382179,0.5991980878556219,0.698302,0.7336820069319527
429,0.62454224,0.6251774245608835,0.7265826,0.7411836644451375
430,0.61415094,0.6758598933150378,0.77393293,0.7397556043922338
431,0.60827214,0.6260547873028436,0.7188541,0.7167714004975574
432,0.6220998,0.64090939808545,0.72239655,0.7288311391672826
433,0.6479309,0.648147866131641,0.7101567,0.7431312822374401
434,0.6216916,0.5886913844107268,0.69940764,0.7405966959022212
435,0.6289935,0.6278183545741732,0.7131201,0.7623351202280095
436,0.6253752,0.6250508572363113,0.717876,0.7265284790653141
437,0.58364743,0.658211443710833,0.71416855,0.7146958020120384
438,0.6041611,0.6907054527315607,0.7327659,0.6217071519049937
439,0.6081473,0.7656659382031769,0.69756085,0.6859662541267579
