,avgcpu,stdavgcpu,labelsavgcpu,avgmem,stdavgmem,labelsavgmem
45,0.7609908580780029,0.06137394905090332,0.7886200591784277,0.6480069756507874,0.0614849217236042,0.7015845364162305
46,0.7550116777420044,0.06078459694981575,0.7719397857039384,0.6501227617263794,0.060471631586551666,0.6899088397345001
47,0.7566847801208496,0.05944502353668213,0.7951822145297355,0.6537075042724609,0.059012990444898605,0.6692039749240721
48,0.7648043036460876,0.0586518831551075,0.8122386597991348,0.6747813820838928,0.059066347777843475,0.6982167457772839
49,0.7574692368507385,0.058336421847343445,0.8070722453607188,0.6629000902175903,0.057768866419792175,0.6701431206962609
50,0.7749836444854736,0.060417596250772476,0.7826010566753235,0.6456725001335144,0.05870269238948822,0.6450566863856046
51,0.779312014579773,0.05979718640446663,0.7836809311219332,0.6723149418830872,0.058904219418764114,0.6565320164358353
52,0.7858273386955261,0.057412389665842056,0.7964307339294393,0.6490182876586914,0.055293962359428406,0.6806995232128612
53,0.7689103484153748,0.06359933316707611,0.8090290043799034,0.6260120272636414,0.06009826064109802,0.7081474701760961
54,0.7710378170013428,0.05918053165078163,0.8513713406196416,0.6444119811058044,0.05614502727985382,0.7023010668396825
55,0.7819210290908813,0.05738363415002823,0.8813771046473015,0.6669114232063293,0.05580003932118416,0.7623359734147099
56,0.7918217778205872,0.05615147575736046,0.8665493596424495,0.6897814869880676,0.0557132288813591,0.7634388529175995
57,0.8215532302856445,0.056178051978349686,0.8369161653534801,0.6816982626914978,0.055445194244384766,0.7552944069576331
58,0.8350368738174438,0.05580262839794159,0.8468516708844854,0.7326768040657043,0.057171691209077835,0.7961390244154076
59,0.8335313200950623,0.05378462374210358,0.8452166104149338,0.7303309440612793,0.05448707193136215,0.8022733194803244
60,0.8132777810096741,0.05805011838674545,0.8590448425163534,0.7279084920883179,0.05811550095677376,0.7955823024011117
61,0.8200254440307617,0.0549512542784214,0.8782596137875706,0.7705619931221008,0.056764595210552216,0.807434610131526
62,0.8240893483161926,0.052607033401727676,0.8650308613351047,0.7764789462089539,0.05442165955901146,0.8004876093711659
63,0.8368044495582581,0.05129857733845711,0.8516538000018047,0.7746037840843201,0.052604787051677704,0.8070639986361932
64,0.8522737622261047,0.05080486088991165,0.8697461231918296,0.7833752632141113,0.05209209397435188,0.8399671293352706
65,0.8442068696022034,0.04942169040441513,0.8612503890083262,0.7771913409233093,0.04994636029005051,0.8514073506235826
66,0.8349102735519409,0.0492536723613739,0.8477286329820385,0.78677898645401,0.049867454916238785,0.8472611094501961
67,0.8478208184242249,0.04800870642066002,0.8595479087408421,0.8181470632553101,0.04998379945755005,0.8351540027319051
68,0.8448572158813477,0.04685105383396149,0.8400516876390672,0.8263617753982544,0.04901020601391792,0.8143526191126393
69,0.8356336355209351,0.047268640249967575,0.8194111623342702,0.8253652453422546,0.04900898039340973,0.805032900691721
70,0.8478516936302185,0.04683508351445198,0.8327639276635451,0.8156054019927979,0.047887783497571945,0.8205599411104263
71,0.8297359943389893,0.04927654564380646,0.7974706254618188,0.7941436171531677,0.04924207553267479,0.7960171883624905
72,0.8119057416915894,0.051734160631895065,0.787375005836027,0.7871548533439636,0.0509973019361496,0.784496039149833
73,0.821475088596344,0.04813500493764877,0.7655392634733859,0.8096737265586853,0.04827256500720978,0.7696041761011783
74,0.7958501577377319,0.05160016193985939,0.777300038530179,0.7801153659820557,0.05045120790600777,0.8034826247111493
75,0.7866346836090088,0.05349116027355194,0.7915574767353294,0.7741294503211975,0.05175992473959923,0.8131736153442253
76,0.769710123538971,0.05509605258703232,0.8255745820855226,0.7621816992759705,0.052450183779001236,0.8210698146161786
77,0.7750287055969238,0.05157652124762535,0.8118944857703964,0.7988823652267456,0.050495073199272156,0.8171285789208689
78,0.7874307036399841,0.048820506781339645,0.8267182638249922,0.804434597492218,0.048464640974998474,0.8137786941714729
79,0.8143415451049805,0.04944051802158356,0.8298942563748676,0.8087459206581116,0.04904164373874664,0.8097498164373178
80,0.8019001483917236,0.04734409600496292,0.844425906125346,0.8017213940620422,0.04656871780753136,0.8149910054451
81,0.813366174697876,0.047198086977005005,0.8523801634529352,0.8016291856765747,0.04616439342498779,0.8418176720810924
82,0.8174551725387573,0.04610959067940712,0.8531488736626173,0.7960684895515442,0.04485301673412323,0.8368199327625767
83,0.8285490870475769,0.04602174088358879,0.8340550320284251,0.8002479672431946,0.04481467604637146,0.8254154886413261
84,0.8349835872650146,0.045382894575595856,0.8204840876832226,0.8238453269004822,0.0450289361178875,0.8140231713610695
85,0.838714599609375,0.044376201927661896,0.7931955216171859,0.8189526200294495,0.043913498520851135,0.8297514216787176
